name,identifier,DOID:4500,DOID:8454,DOID:0050336,DOID:11249,DOID:8457,DOID:13579,DOID:14026,DOID:11476,DOID:2355,DOID:4195,DOID:13725,DOID:13381,DOID:1920,DOID:10138,DOID:12328,DOID:9970,DOID:11758,DOID:10763,DOID:9352,DOID:8455,DOID:0050810,DOID:9971,DOID:12678,DOID:13724,DOID:10573,DOID:8499,DOID:2018,DOID:9972,DOID:12176,DOID:9452,DOID:10609
zwieback,FOODON:03302549,0.0002598653227983847,0.0010615738741760856,0.0008153116112844578,0.0016315037967854448,2.2127033906356377e-05,4.616665631919512e-05,0.003080483013441058,0.0024377616593663,0.010127015767165432,0.001153373798167642,3.372713625568563e-05,0.005530516289726249,0.0005769906717926481,0.0003070409275659196,4.7315350852681337e-05,0.0029213339014721963,5.567844961005369e-05,0.024141236065652046,0.006589994318951644,0.006415661807372832,0.0004082882872416051,0.005923860123926345,0.004568192563783045,0.017290453364440028,0.00019419109114544338,0.0016546339209711487,0.0013303569881864532,0.009433324770764029,0.00034378987847700603,0.0017041675776567596,0.0012423913172701674
shark (raw),FOODON:03309626,0.0003196998384983671,0.0010615738741760856,0.0016096884015251488,0.0006494911500276104,1.3608555396362295e-05,2.0997839131154216e-05,0.000291152682247193,0.005015972453862262,0.011085151068936813,0.0009168622399196143,2.4435295666392498e-05,0.0008543322939862924,0.0012473448958608903,0.0010414796366648605,2.356322562274927e-05,0.009915433224756394,0.00031933636287038655,0.03534547279849034,0.01761879457972265,0.006415661807372832,0.0007142630957590358,0.009626632692885866,0.05762826609191929,1.724339100420833e-05,0.004634050631219107,0.0011358603512163757,0.0007163269586909515,0.006964732389961088,0.000982672051524899,0.002689992248159496,0.004634050631219107
turkey (raw),FOODON:03307208,0.00031357253037286756,0.0012872238287863185,0.0019518465156014558,0.00043093106281647637,2.6830394000352254e-05,5.734618564748612e-05,0.00014329011985466137,0.006082176120016591,0.020330744824267652,0.0007664846804347537,4.9221373529195586e-05,0.006706092271865464,0.0005530713563840297,0.0002495192507677303,6.190977901881646e-05,0.00660309680833715,0.0002322190212300412,0.019800609681126763,0.007412271551385852,0.007779385831526946,0.0008660880785120086,0.01487582961089279,0.0130579718389479,0.02096574164327447,0.005619072342880659,0.0010456999302617645,0.0007764949691095315,0.02368869774411384,0.000975901042322802,0.0017653020393961023,0.005619072342880659
pattypan squash (raw),FOODON:00003017,0.00023170673713119862,0.0006661487072752389,0.001351358933880631,0.0017704890178456155,7.972046718733236e-05,0.00012312147303625176,0.0019330353045658253,0.0040466233335604024,0.011283308534413212,0.0022769635380219372,0.0001255748596062028,0.0034704568062445492,0.0016900815197191496,0.001165587954911823,0.00013868751392257525,0.01710656737833607,0.00012314223074724352,0.06971356947737117,0.031160056523049116,0.004025894874827743,0.0002562051698500095,0.007395820310413252,0.04400464343603913,0.010849940298185983,0.0004195787448261222,0.0022163989521559154,0.0018696550539733432,0.005919509941057202,0.0006777944895010982,0.0033931872498330524,0.001902542243910925
prawn (raw),FOODON:03307015,0.0002682990128092921,0.0013125921129301461,0.0007129494535222957,0.0002944584171881844,1.632508208862772e-05,2.245322452807964e-05,0.003808889617405308,0.0051804214247597805,0.006948098088027799,0.000781590368140592,2.1784264106394794e-05,0.001056346485333642,0.0010199989810452852,0.0001962794275359611,2.314594848694722e-05,0.004442221081991508,0.00011562276609298537,0.015140245262609549,0.002666007290804887,0.007932700014985401,0.0005884727202685586,0.0005136056525621318,0.0014405167973524802,1.843855110159977e-05,0.0008474101650964864,0.0008829960992310171,0.0006239752789445342,0.0006498188905321792,0.0009377289697174773,0.0013825142430716883,0.0004955575535436223
okra (raw),FOODON:03301828,0.00017968054949358154,0.0008694939766609082,0.0010301126093037,0.013371617715869233,4.366227742181562e-05,5.960742916682832e-05,0.002523104129208215,0.007406911204041616,0.009494460100754842,0.0013848288030635738,5.8550341615619365e-05,0.004529831336961077,0.002205987470083825,0.0008433110007944343,6.77248026385801e-05,0.01675804091525158,0.00016073202085052795,0.04503877480419368,0.022547751861028767,0.005254819691313178,0.0003344130965669273,0.00965343194716091,0.03609517641787229,0.014161939569005657,0.0001939540729361404,0.0022307971370443772,0.0015297275559612296,0.007726470354624556,0.0009748809577228098,0.00279062973022561,0.001310260488895588
turnip (raw),FOODON:03307633,0.0002328406770939317,0.0006431658904619066,0.0015166651462459352,0.01265442991494887,0.00012731321747876467,0.00018737445285968516,0.0018663435947218487,0.005478902405298143,0.015512161745376047,0.0027268630827486993,0.00018786946572424792,0.003350722470404211,0.0016317719657965983,0.001358400716310523,0.00020278222940719638,0.008685050752000769,0.00016595679853269131,0.08623247878747514,0.033311746490295405,0.003886997353287302,0.00039176003680704613,0.007140656888909652,0.06066974737505852,0.010475606177913092,0.000615589280144463,0.0020113206997152125,0.0017638792048854835,0.005715280748514754,0.001280102166872864,0.0034513540842917344,0.0017007322840888357
kohlrabi stem (raw),FOODON:03310123,0.00016813709205610114,0.0006661487072752389,0.0014226662341869792,0.011508439199599886,0.00010060444767379146,0.00018812578207719804,0.0019330353045658253,0.009523811811088169,0.01233738320231937,0.0033094621020046066,0.00019075189652801507,0.0034704568062445492,0.0012312007273901058,0.0008365580818369279,0.00022324815459425943,0.014012528303873794,0.00017188707990514518,0.06174472393345982,0.02106934978611638,0.004025894874827743,0.0002562051698500095,0.007395820310413252,0.04192889019197415,0.010849940298185983,0.0005007285707431835,0.0018743004682811029,0.0020224621259687984,0.005919509941057202,0.0008057950813707318,0.0035410557515373397,0.0015892006993383642
parsnip (boiled),FOODON:03310243,0.0001308344588463582,0.0010153794041409642,0.000731878709600601,0.0023035786518811343,1.6551291316985618e-05,2.716963184235803e-05,0.0029464355545503165,0.004007408826897016,0.01603334870455483,0.0009506233777970189,2.9993082778959515e-05,0.005289855441490139,0.001409456847978499,0.0010205272618802564,2.9680789621256958e-05,0.01371127074411121,0.0002327714812355394,0.04604537667297428,0.020536504598146117,0.006136483782813612,0.0006831818813689001,0.006727407560025892,0.058298260405035024,0.016538057936041607,9.678157551155713e-05,0.001338523699327036,0.0008368665383261265,0.0032583188365911554,0.0005680968101738644,0.0025199905112461268,0.0009594539022623394
chicory head (raw),FOODON:03302727,0.00017033515430501224,0.000824270579643931,0.001418504766620836,0.012676144264694506,6.685116901215513e-05,0.00011995623875848845,0.0023918745372695275,0.007021669103416341,0.01216237921918033,0.0018974431028579292,0.00012410105748374197,0.0042942295197316675,0.0012591500138107426,0.0009058201503393065,0.00012099532272307108,0.01588643563921788,0.00019944677562896732,0.04989333096288689,0.025723733712820707,0.004981510383219419,0.0005020730691864908,0.009151345679468358,0.03429159609215765,0.013425360555406177,0.0002296547372855656,0.0023318921486031696,0.00190172198736219,0.0073246076094345925,0.0010636781736910268,0.0026554260448360726,0.0015862542382004963
mozzarella cheese,FOODON:03303578,0.0003385514331650799,0.0009849818907947882,0.0014935502501464992,0.015147662495997267,2.120783155323248e-05,4.387836366410025e-05,0.0028582278228119875,0.03848066856074054,0.010487746156160209,0.0019125733337616308,3.621451481834234e-05,0.005131492517516831,0.0011497538268341848,0.0006784118781657848,4.825730729023572e-05,0.015444157073843409,0.0002827353768265365,0.036927342875089586,0.006897316254106937,0.005952775262701878,0.000820426161285542,0.007903039719753804,0.005505345445567004,0.004633278070066014,0.004299706373538598,0.0022980617918155056,0.001552604892085403,0.012585027126412364,0.0010244897213204144,0.0041656089320184645,0.004299706373538598
lingonberry (raw),FOODON:03306104,0.00020556647147781473,0.0009947588053195544,0.0007581340796336412,0.0008530727407904848,0.00012180441238243431,0.0001513684465490451,0.002886598546555338,0.0022843298379089513,0.014677988176093316,0.0018535933062508688,0.00013745141991707016,0.005182427630331707,0.001328070417541478,0.00022415459110112598,0.0001687651136840854,0.008841759039428819,7.281270088854858e-05,0.020860484868415706,0.014391827644995818,0.006011862414935327,0.0002233287139195892,0.005551014548404067,0.008842639251420254,0.016202198594603756,0.00014696101891199087,0.0019252174974891045,0.001728022546397044,0.00883959478226577,0.00038325067587570346,0.0017278662326376231,0.0009253694491022024
sesame seed,FOODON:03310306,0.00025492348451358425,0.0007538862004524704,0.0015903156760921544,0.0012151938997813057,6.934428480472682e-05,0.000119188198632056,0.0021876326189393816,0.0031574378107753058,0.010656779609953041,0.001386195149343491,0.00011089255535122977,0.003927545707017497,0.0019126797386841783,0.0009927004329496566,0.00013366219529712292,0.008840692458828599,0.0001237199592595996,0.04671759897069775,0.015959879783953298,0.004556139728949342,0.0007971899248178422,0.005761353388612641,0.041371130661496225,0.003546221948368338,0.00048670933132704977,0.00203500203623781,0.0015188883510924356,0.003478836807395605,0.00046305801360098473,0.004760277774669795,0.0016850578243166202
rye flour,FOODON:03302492,0.0002900528259006456,0.0013125921129301461,0.0007129494535222957,0.00029445841718818444,2.1396036154450544e-05,3.512248162810272e-05,0.003808889617405308,0.005180421424759781,0.016568607514372294,0.000781590368140592,3.877238767850537e-05,0.006838254255230711,0.0005066492906962437,0.00017111844979174974,3.8368682882002006e-05,0.004442221081991508,0.00011562276609298537,0.01658860950073012,0.005586987319255296,0.007932700014985401,0.0008831567249881931,0.0003646384314388082,0.005979518565886574,2.8842524222072563e-05,0.0008474101650964864,0.0008455335666260673,0.0005719776270166668,0.0004206468377124891,0.0009550099983443803,0.0011166097870715398,0.0004955575535436223
pasta,FOODON:03306347,0.00027861904873512094,0.0007952479762948282,0.0012756370115883909,0.0022235436527979153,5.600584534436829e-05,0.00010811301992961135,0.0023076565296512278,0.0035396036816208267,0.01272330898094894,0.0016548237677928596,8.971228309558672e-05,0.00414302950954203,0.0009984018698471762,0.0008603746362410593,0.00011600677995027059,0.02117178124427951,0.00019472463933320133,0.038999346545228845,0.02165981644983415,0.004806111183609419,0.00048439505434631433,0.01104086859811203,0.04191288380250371,0.0037407845192545357,0.0034714676728314913,0.0018295438600897697,0.0017474849902619854,0.010160813561576502,0.00043553727143070257,0.002948636116634948,0.0034714676728314913
brown trout,FOODON:03411479,0.00022763110171025093,5.4785866784107026e-05,0.0006384417692626685,0.0005402541519224213,2.2959905203885066e-05,4.572468045273111e-05,0.0031964337502310754,0.0025295200814347382,0.006422480531258428,0.000856314454071577,3.959150195678935e-05,0.005738687357648039,0.002794689573186818,0.000722446060909748,5.0384351944351033e-05,0.009441675815578672,9.314588338446878e-05,0.028279885776518385,0.008945277341588126,0.0066571501422588225,0.00042365643811983903,0.008418133949427966,0.03252015332962851,0.005181520618882697,0.00016804432181180358,0.0014040025876512724,0.0009357000936224416,0.005083061610270113,0.00044786010176148515,0.004658513528662025,0.0010370416286982589
custard apple (raw),FOODON:00003032,0.00023378523469302223,0.001131312509733286,0.00041213380559696795,0.0004369456577020701,4.599017975627197e-05,0.00010426013012879224,0.0032828511080602346,0.0025979070586394392,0.010792296139119298,0.0013703480239117302,8.050667901552842e-05,0.00589383595061346,0.0022669136788717255,0.00026690640122940416,0.00011574521978069422,0.0025147885050062343,9.56641339611206e-05,0.019696219442250064,0.004700379619323906,0.006837129885597606,0.00043511022470527424,0.006313019966989519,0.024627128773464266,0.018426325916632697,0.0001626646034733323,0.0010561964123576826,0.0012241764953071278,0.010053034066823719,0.0002881256557193772,0.0011515456526738342,0.0004271170412301254
baby spinach,FOODON:00002977,4.2504619656574037e-05,0.00133980115619987,0.0004224177867423402,0.0002238534467771583,9.58854396436822e-06,1.7220428664122517e-05,0.0038878450228116623,0.005287807648791735,0.009979513021098892,0.0006320065503015574,1.5430605190142635e-05,0.00698000610189128,0.0006313507593527195,0.0001651080576287032,1.8381012095492033e-05,0.0030306992125811805,0.00011801953871914896,0.01672933558962926,0.0023952867177544487,0.008097138895752136,0.000600671315362274,0.0026998869894285264,0.003093846400220125,0.021822098275427342,7.197012687673907e-05,0.0011380523902556974,0.0006113405322637086,0.0042993774807023625,0.0009297758184611283,0.000912290197385777,0.0005058300873979565
grape wine,FOODON:03301014,0.0005390744161031625,0.0006266431551794931,0.0023403319495494124,0.002535252508325658,0.00010780805805476277,0.00019142770441580103,0.0018183977978148166,0.00572093095740233,0.01953662699524631,0.00371694962453944,0.00021003853916508423,0.003264643433557959,0.0033871120467451176,0.0008365793116753032,0.00021315891896206407,0.010875891727830019,0.00017610921212788498,0.06292504409524488,0.01302458463785506,0.0037871415784953844,0.00024101107493671426,0.0013288923387820603,0.007167455770577888,0.002947680577464565,0.0005191110983803924,0.0034903161321619886,0.0034509138380799703,0.0015501338567499743,0.0015730799720706957,0.004548261005940079,0.0018884824326382563
brussels sprout (raw),FOODON:03301714,0.00028577880550154577,0.0007576889473445952,0.0013753423297423128,0.01308989582579985,7.790575420485209e-05,0.00011642405441782038,0.0021986674583326345,0.006454483761713098,0.01317813251498532,0.0016037313774646066,0.0001287457994434812,0.003947357002438575,0.001560071062309766,0.0010798107041895839,0.0001270851906566751,0.019457302683341313,0.00019550730822277885,0.05839359246978262,0.023645862414571873,0.0045791217734329126,0.0004615174005680444,0.008412132673300302,0.04861723660356027,0.012340907898643635,0.00034972747714844985,0.0020504603992212538,0.0014837783974673972,0.006732951977616506,0.0007504690160012538,0.003639852015119037,0.001911890215812897
macadamia nut,FOODON:00003003,0.00019272459189157058,0.0009326155350506556,0.0006591934595616334,0.001085284211072241,1.1599205127664561e-05,1.902993414052936e-05,0.0027062707397773177,0.002141626173722853,0.00889680168089255,0.0010984122408549,1.9312689210658516e-05,0.0048586777935285454,0.0023661327622164826,0.0008875632628617735,2.1068758200184866e-05,0.009136517973325596,0.00012291618325903936,0.035555486581189066,0.017497498317796095,0.0056362972137298465,0.00035869006267347654,0.006179054622843569,0.04104975811873761,0.015190036047430928,0.00014502870481957869,0.0015110822064788043,0.001131143192406979,0.002992732325237534,0.0004236959414979471,0.002718923491370644,0.0013674453464939734
cherimoya fruit (raw),FOODON:00003033,0.00019438965330355513,0.0009406729506839642,0.0008340925739208975,0.0005517579476858388,2.618046361076903e-05,4.817381210606316e-05,0.002729651808767835,0.0021601289452984093,0.008973666397655148,0.0011141652172450348,4.2302583672315425e-05,0.004900654776475391,0.002386575178616646,0.0007831793384633529,5.573964246093285e-05,0.015802198971522356,9.90600871601723e-05,0.0327643259533109,0.01530052978600166,0.005684992509462202,0.00036178899766852856,0.010443686279271452,0.03151936042938957,0.015321271727428946,0.00015702225102171642,0.0017084782027398041,0.0010655283633589235,0.008358978741598938,0.0004022375160671974,0.0029009370213618807,0.0010485993177803978
